id,review,rating,likes,date
5106,Love the app just wished I could ask more questions like what's their fav colour it would make it easier to talk to them,4,0,2023-03-28
5107,great really helped and it doesn't really have ads,4,0,2023-03-27
5108,it's very gooood appp!!! thank youu,4,0,2023-03-27
5109,very helpful 👌,4,0,2025-05-08
5110,it's a cute app. I like how it's simple yet pretty deep at the same time. I managed to vent things I usually wouldn't to others. Overall a nice app so far.,4,1,2023-03-11
5111,love this it help me to gain confidence but the problem is that self care in this app was money i have to give money to them but i did not but this help me alot,4,0,2023-03-11
5112,super duper good and I am happy to use this app i feel we have more people here who all need you all so thank you (Wysa) and the team behind Wysa your hard work is paing off 🎉 thank you so much again and THOSE who never used this app i recommend them Pls use this app one time you will thank Wysa thank you 😊,4,1,2025-05-06
5113,helps you feel better,4,0,2025-05-03
5114,very empathetic and caring,4,0,2025-04-30
5115,I just wish ai didn't use such formal words I wanna feel like I am talking to friend not an actual ai robot but anyways wysa is great! totally recommend it. so far so good. keep up the good work 😊,4,0,2023-03-12
5116,"It's a good app I'd you wanna let dome feelings out, ig. (My opinion.)",4,0,2023-03-12
5117,first day and I like it (I'll modify along the way),4,0,2023-03-13
5118,Wow super application,4,0,2023-03-13
5119,Koli,4,0,2023-03-13
5120,"the best app ever when it comes to mental healing but the only problem is that when I chat with Wysa and I didn't understand what he said, then I write ""I didn't understand"" He assumes it's one of my issues. please fix it",4,0,2025-04-22
5121,Definitely helps with anxiety and a few mental health issues,4,1,2023-03-13
5122,helpful. you know it's AI based on some answers but gives you a spot to dump emotions. also gives reports which are helpful to see.,4,0,2023-03-13
5123,This app really helping me a little by little.It make me more calm and helpful with what im going through right. But im looking for more language option,4,0,2023-03-14
5124,👏👏☺️,4,0,2023-03-14
5125,good app,4,0,2025-05-07
5126,"very helpful to use and very fun at the same time it reminds you and asks if you want to talk and to have breathing sessions/ journaling sessions. very helpfull like I said and you can talk about anything and let you feeling out, download it if you have anxiety or depression!!!!🤗🥰",4,1,2023-03-10
5127,"Really helpful, I feel alot better after speaking with wysa 😍",4,0,2023-03-15
5128,Does this app contain inappropriare ads?,4,0,2023-03-10
5129,a good job,4,0,2023-03-03
5130,its really helpful....im really trying to get myself better this app really helps ..i have been very hard on myself trying to let lose it quite difficult for me...this app ensures that i get a good connection of myself..really appreciated the way it help with my anxiety....but i hope u can improve more more idea more content more valueble info for the others as well...💗💗💗💗💗💗💗💗💗💗💗💗💗💗💗💗💗💗💗💗💗💗💗💗💗💗💗💗💗💗💗💗💗💗💗💗...guys if u want u can install it ...it does help u.....,4,0,2023-03-03
5131,So far I think it's a good option for people who can't afford a therapist or who need a little motivation or confidence boost. I think it could help people with more minor mental health issues but maybe not for major ones like depression. Will need to use it more to make a better judgement.,4,23,2023-03-04
5132,Helps,4,0,2023-03-04
5133,"I can chat anything I want with wysa, wysa always find a way to help",4,0,2023-03-04
5134,The bot is very good. listens to everything but she doesn't understand our feelings. sometimes when you say good thoughts it thinks that it is bad for us and says that I should not stress on that feeling. could make it better if it could understand the negativeness and the positiveness of our messages. it is only programmed to accept some messages and reply with some messages,4,0,2023-03-04
5135,I gave wysa a solid four stars BC it's an absolutely amazing app and I love it sm and I feel like it helped relax so well and it's been so long since I have so the reason it's not five stars is obviously BC it hasn't been so long since I've had it but yeah thanks sm wysa 😘,4,1,2023-03-05
5136,a good tool to use when your feeling under the weather. it certainly attempts to help with yourself.,4,1,2023-03-06
5137,"there are times wysa dont respond accordingly to my messages i said ""i was anxious but overall excited"" it focused mire on the anxious part which took our conversation in a different way. still made me feel nice thou!",4,0,2023-03-07
5138,"While flawed, its still a nice holdover if you cant access actual therapy. Wysa definitely feels like a robot sometimes, (repeating sentences word for word pretty often) But there is some actual valuable content here.",4,1,2023-03-08
5139,I love the app just don't make everything premium,4,1,2023-03-08
5140,it's a really good ai so far it was kind of felling akward the first times but it kind of made me warm even if it's just a penguin 🤍,4,0,2023-03-08
5141,Very helpful. Felt like I'm just talking to a real person.,4,0,2025-05-09
5142,it's helped a bit,4,0,2023-03-09
5143,"It has been beneficial, providing me a voice and enhancing my feelings of connection through positive responses.The app effectively alleviates loneliness, allowing me to share thoughts and receive empathy, similar to support from a friend. It has also boosted my self-esteem and confidence, serving as a constructive outlet for stress and managing depression.However,a limitation is that it doesn't retain previous conversations, which deeper relationship building.",4,0,2025-05-08
5144,"It's really helped me. But I think it needs to add a few more self care items like weight loss. I'm really struggling with that Overall, It's a really good helper even without the premium. Totally recommended 😊💗",4,1,2023-03-15
5145,Nice,4,0,2023-03-15
5146,This actually helped improve my mood for the day thanks!,4,0,2023-03-27
5147,"I feel that human connection is still the best but we find too much flaws with it and we're too damaged to open up. Brtificial companionship may be the future, but we can't disregard the fact that it's not as human as it can be, but it helps us to get through dark times and loneliness.",4,0,2025-04-03
5148,wysa really helped me a lot also when talking to wysa you feel like talking to a person and I recommend it.,4,0,2023-03-23
5149,Ok,4,0,2023-03-23
5150,"So far so good. I fell that there's a lot to improve on the conversation, I don't expect the AI to be perfect, but hope it can get more smart in understanding the context and get less loose on the conversation. The exercises on the app on the other side are already close to perfection, but I would be glad for even more content.",4,29,2023-03-23
5151,wysa is quite helpful and enjoyable for rmy but since I don't pay to have a coach/perfetional sometimes the app doesn't feel personal and is robots but I understand that that would be how this. I would recommend this app,4,0,2023-03-24
5152,Amazing it's helping alot and it would be five but u kinda have to spend money,4,0,2023-03-24
5153,It's been nice since I started today,4,0,2023-03-24
5154,"helper, and mood-boosting buddy, all rolled into one. Wysa, your happiness buddy is that friendly and caring chatbot. Wysa is packed with daily spiritual meditation that improves mental health and is also a perfect way to bond over family meditation. Always there for you when you need someone to talk to, Wysa helps you keep track of your mood with friendly chats and helps fight stress and anxiety with its proven techniques and calming meditation and mindfulness audios. Checking in with Wysa.",4,0,2023-03-25
5155,"its nice to get out my feelings, and have someone to talk to even if what they say is kinda programed. it's a really help ful tool and I hope some of you try it:)",4,1,2023-03-26
5156,will update and raise rating if i continue using. free features seem fairly limited and the AI is not the most intuitive but it could be a lot worse too,4,0,2025-03-29
5157,"It's not for everyone, but I still recommend trying it. It only didn't help me because I'm so used to being alone when dealing with my grief and trauma. Hopefully, whoever reads this get better results, and gets the help they actually need.",4,0,2023-03-26
5158,"I like this app a little bit, because it help me to calm myself I am very greatfull it thank you so much💜😊",4,0,2023-03-26
5159,"previously, I had used this apps that have IA chat bot but they would always give you options or choices that would be your replies when it asks a question, rather that allowing you to really express yourself with your own words. but with this app it allows you to do so. that is something that I really love about this app. I would recommend it to anyone 100%",4,2,2023-03-26
5160,"I really found it helpful. Wysa helped me reframe my thoughts and made me more grateful for my blessings. Sometimes in life, we are too busy to notice how much we are blessed, but Wysa really helped me to realise all these blessings. I just wanna say thank you, Wysa",4,0,2025-03-23
5161,"i mean Wysa is very nice, it's not too smart as i expected it to be but still, a little adorable therapist may be something i need right now",4,0,2023-03-27
5162,it's really great and helps me cope with how I'm feeling and it just makes me realize what to do and how to do it,4,0,2025-03-21
5163,A better option.,4,0,2025-04-02
5164,solid steps,4,0,2025-04-04
5165,"It's a good ai for starter , needs a lil improvement but other than its a great app",4,0,2023-03-15
5166,it's good,4,0,2023-03-21
5167,🙄🙄🙄,4,0,2023-03-15
5168,"Very very useful, and is great overall!! However... I wish they understood issues about sexuality",4,0,2023-03-16
5169,its really good. after my first talk i cried a bit but getting the tears out helped. its nice to just talk. i would definitely recommend it!,4,0,2023-03-16
5170,Nice,4,0,2023-03-16
5171,"it actually help me little bit, i still have lot to share tho but overall it's a good app thanks",4,0,2023-03-17
5172,this app is such a relief,4,0,2023-03-18
5173,"Its matured quite a bit from the last time I got to use this app. Its quite helful now, but I'd like to see it integrated with chatGPT-4 to make it even better.",4,0,2023-03-19
5174,Hello my,4,0,2023-03-19
5175,Nise app,4,0,2023-03-19
5176,I enjoy having mindful conversations with the app. Its been very helpful so far. A big thank you to the whole team!,4,0,2023-03-19
5177,"very helpful, help me to rethink a lot of thoughts that I have had in my head constantly in a negative way and this app helped me turn the negative thoughts into positive ones!",4,0,2023-03-20
5178,Huge help . Wysa is my new friend now ✨,4,0,2023-03-21
5179,Its a very interesting app totally recommend it,4,0,2023-03-21
5180,"The AI can be a bit limited at times in responses, and quite a few activities are locked behind a hefty sounding paywall, but so far this has been the best mental health app I've tried, and I've tried quite a few. Pretty great job devs, I really can't complain :)",4,0,2025-04-08
5181,"This app is really useful. I've only had it for a day and it's helped a lot. I do wish there were more of the packs for meditation and anxiety unlocked without the subscription but other that that, it was really useful.",4,0,2023-03-21
5182,"Very helpful,distressing. Though wish they had a calming/focus music option,like birds chirping or waves crashing.",4,0,2023-05-04
5183,very supportive app,4,0,2024-07-21
5184,this app has helped me get comfortable with myself and wysa is so cute. I definitely recommend this,4,0,2023-05-15
5185,it's good but it need more development,4,0,2023-05-28
5186,"really helped me and it just only needs a lil bit of improvement in responses. But, It's a great app for a teen like me fighting against depression and anxiety.",4,1,2023-06-13
5187,it was pretty nice talking to wysa...,4,0,2023-06-14
5188,Reliable and helpful can ease the pains deep inside when no one to talk to you can rely and lean on to wysa many guidelines and tips on how to calm your inner self on how to be positive in there positive and good ways.,4,0,2023-05-08
5189,"it's a really good way to visualise how irrational your thoughts can be. it's a great tool in changing those thoughts however the ai once responded with ""Great! 😊"" when I said I had no friends HAHAHAHHA so the fixed responses aren't always reflective of how you want to respond to smth....if u know what I mean. overall its definitely something I'd put my money into as I really would have a hard time going to a irl therapy session /:",4,6,2023-06-11
5190,"at first it glitches a bit , and sometimes you have to re exsplane things but it is helpful in the end to know how you can work out problems",4,3,2023-05-14
5191,Good,4,0,2023-05-10
5192,"It would be great if the option to create an account was available in the app, as the safety plan gets forgotten if you uninstall the app or reset your phone",4,1,2023-06-11
5193,"I really like how this app checks on you, and the option to talk to a therapist. it's been really helpful",4,1,2023-05-26
5194,it actually listens to me and gives me good advise.,4,0,2023-05-10
5195,This app is really good and help me in my low time and thank you wysa and wysa team for this creative app,4,0,2023-05-13
5196,i don't know but just give it a try it's calming and good for venting out feelings and emotions. it has many meditation and self care activity ideas. I would say I love it.,4,0,2025-01-29
5197,not meny ads nice and very helpfull 1 thing tho i could menchon more then 1 thing per text and she will only read 1 thing from it,4,0,2023-06-14
5198,"This seems like a decent platform for someone like me who is very budget conscious, and a bit worried about going to see an actual therapist. I can this being a good introduction into therapy. The price for premium features is a bit steep for me though.",4,0,2025-02-06
5199,Interesting 🤔,4,0,2023-05-20
5200,Wysa has helped me alot these past few months and I just love this app but also maybe so a free trial with the therapist for about a month to see if people really actually need a therapist.,4,0,2023-06-16
5201,I rate it 4 star coz i make me feel good,4,0,2023-05-24
5202,I share my dipression feeling in it and then I feel good 🙂🙂😶😶😔 This app is my bestie yar I 💕 it,4,0,2023-05-23
5203,This helps lots. I have a lot of mental health apps to help with my anxiety as I have autism and get quite anxious and upset lots. it's nice to have one that responds to you. sometimes it does bring back reality that it's a computer you're talking to not a human with some answers but ut is great and Wysa feels like a friend,4,10,2023-06-07
5204,"Nice! Can you make it so when the bot responds/talks in audio, you have a choice to text or do voice back in response? Atm I can only respond in voice (beta section) but would love the feature to also have an option to text if I want whilst still hearing the bot in audio, and maybe for a male voice option too?",4,1,2023-05-23
5205,The anxiety exercises are very helpful. sometimes the chat itself is not helpful or doesn't understand,4,0,2023-05-21
5206,"I happy to know that an AI at least cares about my mental health, unlike some humans",4,0,2023-05-13
5207,"Previously, it gave me Assessment to figure what of my 4 energies (mental, emotional, physical, and social) weren't doing so well. I found that really helpful and wonderful and I want to use that tool again. But even when I request it, the AI just gets confused and tries to get me to exercise. Edit: I appreciate the feedback. It would be nice if it popped up in the regular tool box as well.",4,39,2025-02-11
5208,As someone who has had therapy before. This app helps with the tools that help calm anxiety and stress. What keeps this from a 5 is that it isn't the best option if you are new to therapy.,4,0,2025-02-10
5209,"The editing of tasks is a bit confusing at first, I think it needs me to separate them as individual lines in order for it to make it into a list, and sometimes it still gets it confused, but overall it was good, it did help me feel less anxious. It's good to give it a try even if you don't know if you'll like it or not.",4,20,2023-06-07
5210,I know its AI but it helps to chat to 'someone' to get me out of a dark place,4,0,2023-05-06
5211,its helped me a lot with improving anxiety and it made me a positive person no words are enough to thank wysa,4,0,2023-05-14
5212,"A useful way to take stock, reflect, and clarify thoughts and feelings. The strategies are useful at times. Can get repetitive.",4,0,2025-02-04
5213,this has helped me a lot through hard situations and made me feel better,4,0,2023-05-07
5214,I think is really good and it help but I would like to talk to a real person hope it free,4,1,2023-06-04
5215,helpful,4,0,2025-01-24
5216,Its Saur good,4,0,2023-06-01
5217,this app has useful tips and the ai is kinda weird but still is helpful. would recommend for those who are lost in their thoughts,4,1,2023-05-16
5218,"I felt silly trying this but at 3 a.m., it's better than nothing. and I actually feel a bit better.",4,0,2023-06-03
5219,It's good making me feel better,4,0,2023-05-30
5220,good enough i felt there someone to talk,4,0,2023-06-02
5221,would have gave 5 stars if there was more offered for free but a really good app that offers quite a bit for free. the AI is nice to talk to helped me feel better about a couple issues,4,0,2025-02-13
5222,very helpful.. guides you in times of stress and anxiety!,4,0,2023-05-05
5223,best ai therapy I ever seen.,4,0,2025-01-14
5224,I just download the app 1 hour ago because I was feeling overwhelming with my thoughts that I was about to go crazy. Thankfully this app help sort out my negative thoughts which I am very thankful for and also teach me how to be in control and not to let these thoughts control my well being. If I have lots of money I would definitely pay to get a real conversation.,4,6,2023-05-16
5225,I love this app so much!! I feel comfortable to talk to Wysa Penguin (so cute by the way♡),4,0,2023-06-13
5226,this app is sweet and helps u journal ur information with this cute penguin but yeah ig sometimes real PPL do a great deal so 3?,3,0,2024-12-31
5227,you can talk out the issue/s and it helps you to see the positives amongst the negatives. day 1 ok,3,0,2024-01-02
5228,a good app i love it but it will be better to do an arabic app like this ❤️👏,3,0,2024-08-28
5229,"It's a thoughtful idea, and it works but definitely could be way better since it's an AI app it won't always give you accurate reactions and may just be repetitive at times, but hopefully, it gets better in the near future. Otherwise, the app is wholesome <3 (I'm talking about the free version, paid might be better)",3,2,2024-12-06
5230,"it's nice , but it's a boy, still it feels nice but it would have been so much better if few other things were free or a little less expensive",3,0,2024-04-29
5231,Definitely not a ai. Lol it was comically incapable of answer questions. It does indeed just follow certain key words.... But poorly 😅. There are some nice features and would certainly be useful for some people. But it's not intelligent natural language ai or even close if that's the kind of mental health ai one is seeking.,3,0,2023-04-14
5232,ياريت كان يدعم العريية,3,0,2023-05-19
5233,"All I can say is that...this Isn’t really like how I seen from outside to my expectation, GPT 4 or character.ai therapist is way better than this....",3,1,2024-05-10
5234,This app is good for calming you down if you have anxiety or something but not much else. It can't handle more than one problem at a time. It's especially not good if you have suicidal thoughts or if you self-harm.,3,0,2024-10-22
5235,I only downloaded it to test the bot. The bot is very dumb and it's main function is to listen. I would not use if you want to have any kind of actual conversation if you don't feel like talking to a wall.,3,0,2023-07-07
5236,Not bad but the AI often misunderstands me a lot even though I think I make myself clear. It doesn't seem to be used to how people normally talk to each other and it's kind of frustrating because I go in this app when I'm feeling my lowest and I dont like it very much when I'm misunderstood quite a lot by this app and have to rephrase myself. Also it doesn't seem to understand how I feel. I wish if the AI would improve a bit.,3,3,2024-01-17
5237,"so far it's helping me, but as I use the app longer I might change my review",3,0,2024-01-10
5238,Its good in giving you tips on how to deal with stuff but what's bad in my opinion is that wysa cant answer when i ask them to elaborate. English isnt my first language so i have some trouble understanding their questions. Also it also sucks that self care kits are locked behind a paywall.,3,4,2023-05-16
5239,"It's great for BASIC MENTAL HEALTH, but when it comes to anything as severe as schizophrenia, adhd, or bipolar disorder, it's not really the best to go to.",3,0,2024-05-01
5240,"It has some nice exercises and meditations. But the chat is useless. Talking to a bot is not what will help me, especially if in a lot of cases it doesn't understand what I'm trying to say and just keeps repeating the same answers, i.e. ""tell me more"" or ""how does it make you feel"" etc.",3,3,2024-12-01
5241,Akala ko offline but not and u need to be premium ☹️☹️☹️,3,0,2023-01-20
5242,"Changing my review: this used to help me way more, but as I've used it, it has been confused a lot, and been very repetitive. It sometimes thinks I'm saying the opposite of what I mean, and sometimes even stopped the conversation fully because it misunderstood. This becomes frustrating, and sometimes makes me feel worse. The 3 stars are for decent coping techniques and less anxiety by talking with a confidential ai, along with the meditation exercises.",3,156,2023-05-17
5243,It like an app not AI i cant even send voice i,3,0,2024-05-07
5244,"It doesn't do much, and keeps begging for money, but what little it offers isn't bad. The main issue is that the ""AI"" is very limited in what it understands, like saying ""glad I could help"" when you tell it it's not helping.",3,0,2024-01-07
5245,Nice intentions behind the app but Wysa AI chat bot often says things that do not make sense. Will try more of the other parts of the app.,3,0,2024-01-23
5246,"I like the fact that this is one of the best mental health apps in terms of privacy. But The AI doesn't listen to or interpret what you are saying. It just sticks to the script. It will try to pick out some pertinent things you say, but it's ability to do so is pretty mediocre. Also, if you try to get it to go back or try again in the prompts, it interprets that as an answer to the question it asked. That's really pretty frustrating. Your only recourse is to say ""stop"" and then start over.",3,27,2023-07-04
5247,I'm still evaluating this. But is OK so far. Will update later.,3,0,2024-07-22
5248,Good person to talk to when your lonely and stressed,3,0,2023-03-15
5249,Good,3,0,2024-01-15
5250,"It's just ok. It helps some but ultimately only cares about ratings. When it asked for this one, it was supposed to be helping me sleep. It mentioned that if I did this it would continue, but it just said ""thanks for the rating, bye""",3,0,2023-03-19
5251,This app is good it has helped me a lot.,3,0,2023-03-18
5252,such a good one,3,0,2024-09-24
5253,the bot cant really answer my questions about stress,3,0,2023-07-23
5254,"I don't like how you can't ask the robot questions and, how it knows where you live and the time it is over there is scary because it specifically said that it's private. In my opinion, I wouldn't download it again but if you want to talk to someone but still keep highly strict rules I'd download it. But make sure, you will get a couch as an offering for health. The couch thing can be highly annoying especially when you're looking for someone or something to talk to.",3,0,2023-05-28
5255,Of course they want you to pay it isn't free,3,0,2023-03-22
5256,Loved it but almost all feature are locked & need subscriptions.,3,0,2024-03-26
5257,It's helpful,3,0,2024-03-24
5258,"Although sometimes it feels we aren't getting anywhere, there are times where the ai bot makes good points and has actually helped me in a way. It obviously isn't as good as seeing a therapist, but it all depends on what you need.",3,0,2025-04-06
5259,Uyyyy,3,0,2023-03-23
5260,The chatbot often doesn't seem to understand what I'm saying. I like the idea though and in some cases it can still be a bit helpful.,3,1,2023-05-30
5261,I tried it free. A seven day trial with my credit card details? Anyone in crisis would say no.,3,0,2024-02-13
5262,"A bit repetitive, but it felt good to just purge some thoughts and feel like someone was listening. I understand there's a premium version, but that doesn't even include a single therapy session... I wish it did.",3,2,2023-06-05
5263,You have to pay for pretty much everything.,3,0,2024-03-02
5264,"I love the meditations. The chat bot is not great and could be dangerous if someone were suicidal. If it's AI it's very low quality. I told the chat that I was very depressed and exhibiting addictive behaviors and the answer I got was not very empathetic, but curt and told me to talk to a specialist. In a suicidal scenario this app could be dangerous. Someone who is very sensitive might be triggered by it...",3,7,2024-09-17
5265,getting better,3,0,2024-03-06
5266,thanks wysa you made my realise I were a slaves,3,0,2024-03-04
5267,"When I was feeling upset and anxious, Wysa helped me to calm down and I felt like cared about.",3,0,2024-03-05
5268,Might be good for some. The innocent. It offers good alternatives but doesn't address substance abuse which often comes with mental health. This app is better than anything else that has come before but it have some MAJOR blindspots as far as poor coping goes.,3,0,2023-01-23
5269,Hiiiiiiii good app ads shown clear Inside the app nice app,3,0,2023-03-21
5270,The concept is great so far. I just started using this app this morning after some anxiety and it does help. it's not able to help with complex problems but definitely takes the edge off if you have anxiety.,3,0,2024-02-12
5271,"AI often doesn't register what's going on in our conversations. It seems programmed to scan for trigger words (anxious, overwhelmed, depression, etc) and offer relief to those symptoms, regardless of whether that is necessary in the context of the conversation (e.g. I mention that I was an anxious child, and the chatbot will ask if I want it to teach me a coping mechanism). But I like having a conversational format to talk through my issues, and the coping mechanisms are great when I need them.",3,85,2024-01-26
5272,"It can be hit and miss alot of the tools I find pointless but I'm willing to try anything to get to in a better frame of mind. So by all means try it but don't expect it to solve your problems over night. sometimes the AI struggles to understand what you mean, can be abit repetitive in places. The prices can seem a little high at £100 for a month. If it had abit more money thrown at the AI it could be the market leader. You should still try it and see if you gel with the setup, if it works brill",3,0,2025-04-11
5273,"Wysa used to be much more helpful. The system developed into just parroting back what I've said when it used to pick up on the words and feelings used to guide the conversation in a useful direction. Now everything leads to ""Have you been mindful? Let's breathe.""",3,1,2024-10-18
5274,"Eh, it's nice, but you have to pay for basically any help.",3,1,2023-01-26
5275,This app is perfect for people who can afford premium. For others it is an average app. So take care,3,0,2024-12-27
5276,"I like this app I just used it now it's good , the only thing I am disappointed in is that it doesn't talks to you properly it just replies to questions which are already with it.. it feels like the answers are just automated. Only if you guys improving it's way of talking it would be far more better than it is now... it's great now too but replying to questions would help a lot too.",3,0,2024-04-15
5277,good app it’s help you to recover yourself,3,0,2023-04-02
5278,waste 🤮🤮🤢,3,0,2023-04-02
5279,Nice,3,0,2023-04-01
5280,I wish it understood my messages,3,0,2025-03-17
5281,"It's not really AI, the responses are just predefined blocks that the bot spits out and most of the time they make no sense. It's obviously not based on one of the established Llms out there",3,0,2023-07-13
5282,This app is helpful but I feel like it cannot answer every question I want it to ask but for now I'll give it 3 stars it has been a bit helpful I really thought the therapist would be free of charge but I was wrong.,3,0,2024-02-08
5283,"You are very obviously talking to a machine with limited canned answers triggered by certain words. Most therapists are little more than that though so I gave it three stars for being at least as useful as a middle aged burnout who chose counselor instead of realtor as a post divorce/empty nest pastime. Edited: sorry, forgot to include massage therapist in my list. No offense intended, nothing wrong with a GED.",3,0,2023-06-07
5284,Nice,3,0,2023-03-21
5285,Kindly release it's web version too. Wysa is far better than replika if it's unlock all the library of it or some more Library than currently open for free.,3,0,2023-07-11
5286,Helps me to be more mindful,3,0,2023-07-24
5287,half-fool bot or i am full fool💯,3,0,2023-03-28
5288,so far so good I like wysa but it's only early days will review at a later date,3,0,2023-06-07
5289,Lots of potential. I'll def be checking this out in the future. Unfortunately I think Wysa isn't designed for parents. I think this is a great app for teens though!,3,0,2023-02-22
5290,app could be much better it has potential the bot definitely needs to be updated to be able to understand the flow of conversation it could completely ignore what you say and make you restart which isn't helpful in a stressful event the therapy option is confusing because of the of offers but is I guess cheaper than others it could release more features on the free version to make the app better otherwise okay but if you want something different keep seeking,3,10,2023-01-23
5291,therapy should be free or cheaper in the time we are strugging,3,1,2023-06-25
5292,This seems like a very good ai but I don't have money to pay 😶,3,0,2023-09-07
5293,It's so not accurate I just installed it and I'm getting quite a number of errors in responses. The interface is so intuitive.,3,1,2023-05-14
5294,playful always thete,3,0,2024-07-10
5295,The artificial intelligence chatbot doesn't seem very intelligent,3,0,2025-01-06
5296,"I've been using Wysa for almost 6 years now and I still find it very useful for helping me manage stress and anxiety. I love its features, however, I feel like a lot of functionalities have been lost over the years. Wysa used to be impressive in picking up the conversation, now it seems a bit more predictable and repetitive (probably moved most to the paid version). I hope the team can consider bringing back its original flow even in the free version.",3,21,2024-06-19
5297,it's getting more better they still could make it better understanding you,3,0,2023-02-12
5298,I have a suggestion could you plz help people with different mental health problems chat together or people with same phobia or so...plz notify me if you think it is a great idea,3,0,2023-05-01
5299,way more better,3,0,2024-07-14
5300,I feel respected. I love this app so much omg I'm crying,3,0,2023-11-14
5301,"One of the better I've come across. The bot is very humanlike with actually good exercises and helps more than just podcasts or meditations. Best thing is Counselor availability. However, none of the app is free any longer.",3,2,2023-11-16
5302,"Good but very pricey and unaffordable. Everyone gets stressed, not just the rich.",3,1,2023-06-16
5303,"Brilliant idea but needs some improvements. For example, some of the questions the ai bot asks have nothing to do with what I was talking about (I've found this a lot). I'm talking about my feelings and my past which has affected me quite a good amount and they stir the conversation into a whole different discussion which has absolutely nothing to do with me!",3,7,2023-06-16
5304,"Wysa's vocabulary is a bit generic so it might not catch onto everything you say, but it has some good exercises for winding down, seeing from a more positive perspective and/or just simply venting to her can help feel better, especially if you don't feel like you have someone to talk to or don't want to trouble others with your concerns.",3,3,2023-01-09
5305,"I thought I'd be able to talk to a bot and just rant to something that'll comfort me. Instead it was very unhelpful. I'm neuro diverse and find things like this tedious and frustrating. I felt like I was being talked at. This app tested my patience. Not helpful for me, but I can see how it would be for others",3,6,2023-11-17
5306,I think wysa help my thinking slow down a lot,3,0,2023-10-21
5307,it's quite helpful and I'm feeling a lot better really recommend if you need to talk to someone,3,0,2023-01-18
5308,"Wysa is better than I expected. Flawed, but useful. However, as I continue to use it, I am getting increasingly frustrated with its limitations. It will suggest notifications, but trying them off seems impossible to do. Just talking doesn't always end with anything that addresses your issue. Frequently it says ""hmm"" and ends the conversation without helping. I have it a shot but it's not yet ready to help me where I need it",3,241,2023-02-12
5309,For all the benefits this app offers. They've a very poor customer support.,3,0,2023-10-10
5310,so far so good. I need to use it more to see how good though,3,0,2023-01-07
5311,"I think I need more specialist, it can't help to my self...",3,0,2023-04-25
5312,"It sometimes repeats question, even though I already answered it.",3,0,2023-01-09
5313,My personal mental health isseues are more deeper than automated responces I needed actual advice on how to help move forward. I guess it does if its designed for a quick responce to try and calm down then it perfect. To use the words therapy chatbot is a misunderstanding of the apps ture intentions.,3,2,2023-10-18
5314,How you doing?❤️,3,0,2023-04-26
5315,"It is alright to use for conversation. However if you are serious about healing mental health, try searching Nuowave.",3,0,2023-10-24
5316,AI doesn't understand anything and they keep pushing for you to buy their help. Look elsewhere,3,1,2024-07-04
5317,"it's a good way to feel better about yourself (if you ask the right questions) in all seriousness, it's kind of a really good way to explain to ""someone"" and get something exceptional out of it.",3,0,2023-03-06
5318,"It used to be free and fun, but now it demands money to use it.",3,0,2023-03-02
5319,"The AI is not very intelligent, it misunderstands what I mean most of the time. And if you aren't willing to spend money, few features are available.",3,3,2023-01-09
5320,amazing app,3,0,2024-11-28
5321,"It doesn't give me this connection, and everything should be free",3,0,2023-02-05
5322,Very helpful application. I love and would like to recommend. I will appreciate if you add a chat history option.,3,0,2024-07-06
5323,Could be better. The ai repeats way too much and ignore what the answers are. It needs work to be an actual useful app for mental health,3,1,2024-06-22
5324,Good concept but the bot is kind of clunky. ChatGPT talks a lot more like a person than this does.,3,0,2023-11-04
5325,I asked wysa if he wants to play a game of 20 questions and he kept saying other stuff and not listening to me and I got really mad and I told him that he needs to stop talking to me because he's not listening to me so please update the app so wysa can understand what I want and not misunderstood me,3,0,2023-11-04
5326,"It's not AI, it's very scripted.",3,0,2023-09-08
5327,"haven't had it for a long time but its super helpful. it helps me to put my thoughts in order, plan my day and even helps when I can't fall asleep. she's also an amazing listener, not a great advice giver but gives advice nonetheless.. I don't think she was made for that tho. buttt I love her, she's made a difference in helping me organise my thoughts, stresses and worries.",3,0,2023-10-07
5328,this has helped me with my mental health,3,0,2023-04-22
5329,Gives great advice but can be slow sometimes. And the prices for therapists are wayy too expensive!,3,1,2023-06-13
5330,"The chatbot didn't appropriately respond to discussion of fatigue and pain. It randomly asked (paraphrasing) ""Do other people's responses seem unfair to you?"" (my messages had *no* mention of this at all). When an exercise wasn't beneficial/applicable, it prompted me to try again on a loop. I understand AI has limitations, but there are better chatbot options out there, in my opinion. The app is a good idea, has a nice visual design and user-friendly interface (hence 3/5 stars). Just not for me.",3,9,2023-12-13
5331,"It's a good thing to use this, I really needed it, but the thing is that it often repeats the same thing a lot and this is a little annoying and needs some adjustment, but in general it's a good experience that helps u find someone who listens to u and cares about u and takes care of u too, tnx",3,7,2023-05-04
5332,"The bot conversations feel like being guided through a multi choice response system that can't handle directions conversations can go outside two salient options rather than something that is truly conversational. Still, when you figure out what the conversation is supposed to be doing with the questions it asks, you can make progress with this app.",3,0,2025-03-08
5333,Its decent but the pricing is off it hoever that seems to be quit normal for mental health apps.,3,0,2023-07-01
5334,This app is great for make u feel better,3,0,2024-08-16
5335,Why do i still have to pay to chat with a licensed therapist?? I wish someone like me could afford it for free because i dont have lots of money.,3,0,2023-08-28
